Habitat_patch,Habitat_Type,TC,SpeciesName,Count
334,Hard,23:46:02,Young of year (<10 cm Sebastes sp.),5.6
335,Hard_Mixed,23:46:32,Young of year (<10 cm Sebastes sp.),8.0
336,Hard,23:46:39,Young of year (<10 cm Sebastes sp.),20.0
336,Hard,23:46:44,Oxylebius pictus,1.0
336,Hard,23:46:58,Unidentified Sebastomus sp.,1.0
336,Hard,23:47:00,Young of year (<10 cm Sebastes sp.),5.5
336,Hard,23:47:01,Young of year (<10 cm Sebastes sp.),5.5
336,Hard,23:47:02,Young of year (<10 cm Sebastes sp.),5.5
336,Hard,23:47:03,Young of year (<10 cm Sebastes sp.),5.5
336,Hard,23:47:04,Young of year (<10 cm Sebastes sp.),5.5
336,Hard,23:47:05,Young of year (<10 cm Sebastes sp.),5.5
336,Hard,23:47:06,Young of year (<10 cm Sebastes sp.),5.5
336,Hard,23:47:07,Young of year (<10 cm Sebastes sp.),5.5
337,Hard_Mixed,23:47:08,Young of year (<10 cm Sebastes sp.),5.5
337,Hard_Mixed,23:47:09,Young of year (<10 cm Sebastes sp.),5.5
337,Hard_Mixed,23:47:10,Young of year (<10 cm Sebastes sp.),5.5
337,Hard_Mixed,23:47:20,Young of year (<10 cm Sebastes sp.),2.2
337,Hard_Mixed,23:47:21,Young of year (<10 cm Sebastes sp.),2.2
337,Hard_Mixed,23:47:22,Young of year (<10 cm Sebastes sp.),2.2
337,Hard_Mixed,23:47:23,Young of year (<10 cm Sebastes sp.),2.2
337,Hard_Mixed,23:47:24,Young of year (<10 cm Sebastes sp.),2.2
338,Hard,23:47:25,Young of year (<10 cm Sebastes sp.),2.2
339,Hard_Mixed,23:47:26,Young of year (<10 cm Sebastes sp.),2.2
339,Hard_Mixed,23:47:27,Young of year (<10 cm Sebastes sp.),2.2
340,Hard,23:47:48,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:49,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:50,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:51,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:52,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:53,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:54,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:55,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:56,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:57,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:58,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:47:59,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:48:00,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:48:01,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:48:02,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:48:03,Young of year (<10 cm Sebastes sp.),2.3
340,Hard,23:48:04,Young of year (<10 cm Sebastes sp.),2.3
341,Hard_Mixed,23:48:05,Young of year (<10 cm Sebastes sp.),2.3
341,Hard_Mixed,23:48:06,Young of year (<10 cm Sebastes sp.),2.3
341,Hard_Mixed,23:48:07,Unidentified Sebastomus sp.,1.0
341,Hard_Mixed,23:48:07,Young of year (<10 cm Sebastes sp.),2.3
341,Hard_Mixed,23:48:08,Young of year (<10 cm Sebastes sp.),2.3
341,Hard_Mixed,23:48:09,Young of year (<10 cm Sebastes sp.),2.3
342,Hard,23:48:10,Young of year (<10 cm Sebastes sp.),2.3
342,Hard,23:48:11,Young of year (<10 cm Sebastes sp.),2.3
342,Hard,23:48:12,Young of year (<10 cm Sebastes sp.),2.3
342,Hard,23:48:13,Young of year (<10 cm Sebastes sp.),2.3
342,Hard,23:48:18,Young of year (<10 cm Sebastes sp.),3.8
342,Hard,23:48:19,Young of year (<10 cm Sebastes sp.),3.8
343,Hard_Mixed,23:48:20,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:21,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:22,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:23,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:24,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:25,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:26,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:27,Young of year (<10 cm Sebastes sp.),3.8
344,Hard,23:48:28,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:29,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:30,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:31,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:32,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:33,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:34,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:35,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:36,Young of year (<10 cm Sebastes sp.),3.8
345,Hard_Mixed,23:48:37,Young of year (<10 cm Sebastes sp.),3.8
346,Hard,23:48:38,Young of year (<10 cm Sebastes sp.),3.8
347,Hard_Mixed,23:48:39,Young of year (<10 cm Sebastes sp.),3.8
347,Hard_Mixed,23:48:40,Young of year (<10 cm Sebastes sp.),3.8
348,Hard,23:48:41,Young of year (<10 cm Sebastes sp.),3.8
348,Hard,23:48:42,Unidentified Sebastes sp.,1.0
348,Hard,23:48:42,Young of year (<10 cm Sebastes sp.),3.8
348,Hard,23:48:43,Young of year (<10 cm Sebastes sp.),3.8
349,Soft,23:48:55,Ophiodon elongatus,1.0
349,Soft,23:49:16,Young of year (<10 cm Sebastes sp.),6.0
350,Hard_Mixed,23:49:17,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:18,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:19,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:20,Unidentified Sebastomus sp.,1.0
351,Hard,23:49:20,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:27,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:28,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:29,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:30,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:31,Young of year (<10 cm Sebastes sp.),6.0
351,Hard,23:49:37,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:38,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:39,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:40,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:41,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:42,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:43,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:44,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:45,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:46,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:47,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:48,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:49,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:50,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:49:51,Young of year (<10 cm Sebastes sp.),4.2
351,Hard,23:51:09,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:10,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:11,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:12,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:13,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:14,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:15,Ophiodon elongatus,1.0
351,Hard,23:51:15,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:16,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:17,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:18,Young of year (<10 cm Sebastes sp.),5.0
351,Hard,23:51:19,Young of year (<10 cm Sebastes sp.),5.0
352,Hard_Mixed,23:52:28,Young of year (<10 cm Sebastes sp.),7.5
352,Hard_Mixed,23:52:29,Young of year (<10 cm Sebastes sp.),7.5
352,Hard_Mixed,23:52:30,Young of year (<10 cm Sebastes sp.),7.5
352,Hard_Mixed,23:52:31,Young of year (<10 cm Sebastes sp.),7.5
353,Hard,23:54:18,Young of year (<10 cm Sebastes sp.),7.1
353,Hard,23:54:19,Young of year (<10 cm Sebastes sp.),7.1
354,Hard_Mixed,23:54:20,Young of year (<10 cm Sebastes sp.),7.1
354,Hard_Mixed,23:54:21,Young of year (<10 cm Sebastes sp.),7.1
355,Hard,0:01:48,Sebastes miniatus,1.0
355,Hard,0:01:48,Sebastes mystinus,1.0
355,Hard,0:01:48,Young of year (<10 cm Sebastes sp.),3.0
355,Hard,0:01:49,Young of year (<10 cm Sebastes sp.),3.0
355,Hard,0:01:50,Young of year (<10 cm Sebastes sp.),3.0
356,Hard_Mixed,0:02:25,Young of year (<10 cm Sebastes sp.),3.3
356,Hard_Mixed,0:02:26,Young of year (<10 cm Sebastes sp.),3.3
356,Hard_Mixed,0:02:27,Young of year (<10 cm Sebastes sp.),3.3
356,Hard_Mixed,0:02:28,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:29,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:30,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:31,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:32,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:33,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:34,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:35,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:36,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:37,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:38,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:39,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:40,Young of year (<10 cm Sebastes sp.),3.3
357,Hard,0:02:41,Young of year (<10 cm Sebastes sp.),3.3
358,Hard_Mixed,0:02:42,Young of year (<10 cm Sebastes sp.),3.3
358,Hard_Mixed,0:02:52,Young of year (<10 cm Sebastes sp.),8.0
359,Hard,0:02:58,Sebastes serranoides or flavidus,1.0
360,Hard_Mixed,0:03:10,Young of year (<10 cm Sebastes sp.),1.7
360,Hard_Mixed,0:03:11,Young of year (<10 cm Sebastes sp.),1.7
360,Hard_Mixed,0:03:12,Young of year (<10 cm Sebastes sp.),1.7
360,Hard_Mixed,0:03:13,Young of year (<10 cm Sebastes sp.),1.7
361,Hard,0:03:14,Young of year (<10 cm Sebastes sp.),1.7
361,Hard,0:03:15,Young of year (<10 cm Sebastes sp.),1.7
361,Hard,0:03:16,Young of year (<10 cm Sebastes sp.),1.7
361,Hard,0:03:17,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:18,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:19,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:20,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:21,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:22,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:23,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:24,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:25,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:26,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:27,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:28,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:29,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:30,Young of year (<10 cm Sebastes sp.),1.7
362,Hard_Mixed,0:03:31,Young of year (<10 cm Sebastes sp.),1.7
363,Hard,0:03:32,Young of year (<10 cm Sebastes sp.),1.7
364,Hard_Mixed,0:03:42,Young of year (<10 cm Sebastes sp.),3.0
365,Soft,0:04:07,Oxylebius pictus,1.0
365,Soft,0:04:09,Unidentified Pleuronectidae,1.0
365,Soft,0:04:15,Unidentified Pleuronectidae,1.0
366,Hard_Mixed,0:04:33,Young of year (<10 cm Sebastes sp.),1.3
366,Hard_Mixed,0:04:34,Young of year (<10 cm Sebastes sp.),1.3
366,Hard_Mixed,0:04:35,Young of year (<10 cm Sebastes sp.),1.3
367,Hard,0:04:36,Young of year (<10 cm Sebastes sp.),1.3
367,Hard,0:04:37,Young of year (<10 cm Sebastes sp.),1.3
368,Hard_Mixed,0:04:38,Young of year (<10 cm Sebastes sp.),1.3
368,Hard_Mixed,0:04:39,Young of year (<10 cm Sebastes sp.),1.3
368,Hard_Mixed,0:04:40,Young of year (<10 cm Sebastes sp.),1.3
368,Hard_Mixed,0:04:41,Young of year (<10 cm Sebastes sp.),1.3
368,Hard_Mixed,0:04:42,Young of year (<10 cm Sebastes sp.),1.3
368,Hard_Mixed,0:04:43,Young of year (<10 cm Sebastes sp.),1.3
369,Hard,0:04:44,Young of year (<10 cm Sebastes sp.),1.3
369,Hard,0:04:45,Young of year (<10 cm Sebastes sp.),1.3
369,Hard,0:04:46,Young of year (<10 cm Sebastes sp.),1.3
370,Hard_Mixed,0:04:47,Young of year (<10 cm Sebastes sp.),1.3
370,Hard_Mixed,0:04:48,Young of year (<10 cm Sebastes sp.),1.3
370,Hard_Mixed,0:04:49,Young of year (<10 cm Sebastes sp.),1.3
370,Hard_Mixed,0:04:50,Young of year (<10 cm Sebastes sp.),1.3
370,Hard_Mixed,0:04:51,Young of year (<10 cm Sebastes sp.),1.3
370,Hard_Mixed,0:04:52,Young of year (<10 cm Sebastes sp.),1.3
371,Soft,0:04:53,Young of year (<10 cm Sebastes sp.),1.3
371,Soft,0:04:54,Young of year (<10 cm Sebastes sp.),1.3
371,Soft,0:04:55,Young of year (<10 cm Sebastes sp.),1.3
371,Soft,0:04:56,Young of year (<10 cm Sebastes sp.),1.3
372,Hard_Mixed,0:04:57,Young of year (<10 cm Sebastes sp.),1.3
372,Hard_Mixed,0:04:58,Young of year (<10 cm Sebastes sp.),1.3
372,Hard_Mixed,0:04:59,Young of year (<10 cm Sebastes sp.),1.3
372,Hard_Mixed,0:05:00,Young of year (<10 cm Sebastes sp.),1.3
372,Hard_Mixed,0:05:01,Young of year (<10 cm Sebastes sp.),1.3
372,Hard_Mixed,0:05:02,Young of year (<10 cm Sebastes sp.),1.3
373,Hard,0:05:49,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:50,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:51,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:52,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:53,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:54,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:55,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:56,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:57,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:58,Young of year (<10 cm Sebastes sp.),5.9
373,Hard,0:05:59,Oxylebius pictus,1.0
373,Hard,0:05:59,Young of year (<10 cm Sebastes sp.),5.9
374,Hard_Mixed,0:06:45,Unidentified Sebastomus sp.,1.0
374,Hard_Mixed,0:06:48,Young of year (<10 cm Sebastes sp.),3.8
374,Hard_Mixed,0:06:49,Young of year (<10 cm Sebastes sp.),3.8
374,Hard_Mixed,0:06:50,Young of year (<10 cm Sebastes sp.),3.8
374,Hard_Mixed,0:06:51,Young of year (<10 cm Sebastes sp.),3.8
374,Hard_Mixed,0:06:52,Young of year (<10 cm Sebastes sp.),3.8
375,Hard,0:06:53,Young of year (<10 cm Sebastes sp.),3.8
375,Hard,0:06:54,Young of year (<10 cm Sebastes sp.),3.8
375,Hard,0:06:55,Young of year (<10 cm Sebastes sp.),3.8
375,Hard,0:06:56,Oxylebius pictus,1.0
375,Hard,0:06:56,Young of year (<10 cm Sebastes sp.),3.8
375,Hard,0:06:57,Young of year (<10 cm Sebastes sp.),3.8
375,Hard,0:06:58,Young of year (<10 cm Sebastes sp.),3.8
376,Hard_Mixed,0:06:59,Young of year (<10 cm Sebastes sp.),3.8
376,Hard_Mixed,0:07:00,Young of year (<10 cm Sebastes sp.),3.8
377,Hard,0:07:01,Young of year (<10 cm Sebastes sp.),3.8
377,Hard,0:07:02,Young of year (<10 cm Sebastes sp.),3.8
377,Hard,0:07:03,Young of year (<10 cm Sebastes sp.),3.8
377,Hard,0:07:04,Young of year (<10 cm Sebastes sp.),3.8
378,Hard_Mixed,0:07:05,Young of year (<10 cm Sebastes sp.),3.8
378,Hard_Mixed,0:07:06,Young of year (<10 cm Sebastes sp.),3.8
378,Hard_Mixed,0:07:07,Young of year (<10 cm Sebastes sp.),3.8
378,Hard_Mixed,0:07:08,Young of year (<10 cm Sebastes sp.),3.8
379,Hard,0:07:09,Young of year (<10 cm Sebastes sp.),3.8
380,Hard_Mixed,0:07:10,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:11,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:12,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:13,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:14,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:15,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:16,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:17,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:18,Young of year (<10 cm Sebastes sp.),8.8
380,Hard_Mixed,0:07:19,Young of year (<10 cm Sebastes sp.),3.8
381,Hard,0:07:29,Sebastes mystinus,1.0
381,Hard,0:07:32,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:33,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:34,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:35,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:36,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:37,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:38,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:39,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:40,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:41,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:42,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:43,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:44,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:45,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:46,Young of year (<10 cm Sebastes sp.),3.0
381,Hard,0:07:50,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:51,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:52,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:53,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:54,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:55,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:56,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:57,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:58,Sebastes mystinus,1.0
381,Hard,0:07:58,Young of year (<10 cm Sebastes sp.),5.0
381,Hard,0:07:59,Young of year (<10 cm Sebastes sp.),5.0
382,Hard_Mixed,0:08:10,Unidentified Sebastomus sp.,1.0
383,Hard,0:08:25,Sebastes mystinus,1.0
383,Hard,0:08:28,Oxyjulis californica,1.0
383,Hard,0:08:28,Unidentified Sebastes sp.,1.0
383,Hard,0:08:29,Young of year (<10 cm Sebastes sp.),2.5
383,Hard,0:08:30,Young of year (<10 cm Sebastes sp.),2.5
383,Hard,0:08:31,Young of year (<10 cm Sebastes sp.),2.5
383,Hard,0:08:32,Young of year (<10 cm Sebastes sp.),2.5
383,Hard,0:08:33,Young of year (<10 cm Sebastes sp.),2.5
384,Hard_Mixed,0:08:34,Oxyjulis californica,1.0
384,Hard_Mixed,0:08:34,Young of year (<10 cm Sebastes sp.),2.5
384,Hard_Mixed,0:08:35,Young of year (<10 cm Sebastes sp.),2.5
384,Hard_Mixed,0:08:36,Young of year (<10 cm Sebastes sp.),2.5
385,Hard,0:08:37,Young of year (<10 cm Sebastes sp.),2.5
385,Hard,0:08:38,Young of year (<10 cm Sebastes sp.),2.5
386,Hard_Mixed,0:08:39,Unidentified Sebastomus sp.,1.0
387,Hard,0:08:42,Young of year (<10 cm Sebastes sp.),15.0
387,Hard,0:08:46,Unidentified Sebastes sp.,1.0
387,Hard,0:08:48,Unidentified Sebastomus sp.,1.0
387,Hard,0:08:49,Ophiodon elongatus,1.0
387,Hard,0:08:54,Young of year (<10 cm Sebastes sp.),3.1
387,Hard,0:08:55,Young of year (<10 cm Sebastes sp.),3.1
388,Hard_Mixed,0:08:56,Sebastes mystinus,2.0
388,Hard_Mixed,0:08:56,Young of year (<10 cm Sebastes sp.),3.1
388,Hard_Mixed,0:08:57,Young of year (<10 cm Sebastes sp.),3.1
388,Hard_Mixed,0:08:58,Young of year (<10 cm Sebastes sp.),3.1
388,Hard_Mixed,0:08:59,Young of year (<10 cm Sebastes sp.),3.1
388,Hard_Mixed,0:09:00,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:01,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:02,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:03,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:04,Sebastes mystinus,3.0
389,Hard,0:09:04,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:05,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:06,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:07,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:08,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:09,Ophiodon elongatus,1.0
389,Hard,0:09:09,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:10,Young of year (<10 cm Sebastes sp.),3.1
389,Hard,0:09:11,Young of year (<10 cm Sebastes sp.),3.1
390,Hard_Mixed,0:09:12,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:13,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:14,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:15,Sebastes mystinus,1.0
391,Hard,0:09:15,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:16,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:17,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:18,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:19,Young of year (<10 cm Sebastes sp.),3.1
391,Hard,0:09:20,Young of year (<10 cm Sebastes sp.),3.1
392,Hard_Mixed,0:09:21,Unidentified Sebastomus sp.,1.0
392,Hard_Mixed,0:09:21,Young of year (<10 cm Sebastes sp.),3.1
392,Hard_Mixed,0:09:22,Unidentified Sebastomus sp.,1.0
392,Hard_Mixed,0:09:22,Young of year (<10 cm Sebastes sp.),3.1
393,Hard,0:09:24,Unidentified Sebastes sp.,1.0
393,Hard,0:09:24,Unidentified Sebastomus sp.,1.0
393,Hard,0:09:27,Unidentified Sebastes sp.,1.0
393,Hard,0:09:29,Oxylebius pictus,1.0
393,Hard,0:09:29,Sebastes serranoides or flavidus,1.0
393,Hard,0:09:32,Unidentified Sebastomus sp.,1.0
393,Hard,0:09:36,Young of year (<10 cm Sebastes sp.),6.2
393,Hard,0:09:37,Young of year (<10 cm Sebastes sp.),6.2
394,Hard_Mixed,0:09:38,Unidentified Embiotocidae,1.0
394,Hard_Mixed,0:09:38,Young of year (<10 cm Sebastes sp.),6.2
394,Hard_Mixed,0:09:39,Young of year (<10 cm Sebastes sp.),6.2
394,Hard_Mixed,0:09:40,Unidentified Sebastes sp.,1.0
394,Hard_Mixed,0:09:40,Young of year (<10 cm Sebastes sp.),6.2
394,Hard_Mixed,0:09:41,Young of year (<10 cm Sebastes sp.),6.2
395,Hard,0:09:42,Unidentified Sebastomus sp.,1.0
395,Hard,0:09:42,Young of year (<10 cm Sebastes sp.),6.2
395,Hard,0:09:43,Young of year (<10 cm Sebastes sp.),6.2
395,Hard,0:09:58,Anarrhichthys ocellatus,1.0
395,Hard,0:10:11,Unidentified Sebastes sp.,1.0
395,Hard,0:10:16,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:17,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:18,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:19,Unidentified Sebastomus sp.,1.0
395,Hard,0:10:19,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:20,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:21,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:22,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:23,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:24,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:25,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:26,Young of year (<10 cm Sebastes sp.),6.8
395,Hard,0:10:31,Unidentified Sebastomus sp.,1.0
395,Hard,0:10:31,Young of year (<10 cm Sebastes sp.),2.8
395,Hard,0:10:32,Young of year (<10 cm Sebastes sp.),2.8
395,Hard,0:10:33,Young of year (<10 cm Sebastes sp.),2.8
395,Hard,0:10:34,Young of year (<10 cm Sebastes sp.),2.8
395,Hard,0:10:35,Young of year (<10 cm Sebastes sp.),2.8
395,Hard,0:10:36,Young of year (<10 cm Sebastes sp.),2.8
395,Hard,0:10:40,Unidentified Sebastomus sp.,1.0
395,Hard,0:10:57,Young of year (<10 cm Sebastes sp.),6.0
395,Hard,0:11:18,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:19,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:20,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:21,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:22,Unidentified Sebastomus sp.,1.0
395,Hard,0:11:22,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:23,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:24,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:25,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:26,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:27,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:28,Unidentified Sebastomus sp.,1.0
395,Hard,0:11:28,Young of year (<10 cm Sebastes sp.),2.7
395,Hard,0:11:29,Young of year (<10 cm Sebastes sp.),2.7
