Habitat_patch,Habitat_Type,TC,SpeciesName,Count
700,Hard_Mixed,17:33:28,Unidentified Porifera (lobed),3.36
701,Hard,17:33:29,Unidentified Porifera (lobed),3.36
701,Hard,17:33:30,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:33:30,Unidentified Porifera (lobed),3.36
701,Hard,17:33:31,Unidentified Porifera (lobed),3.36
701,Hard,17:33:32,Unidentified Porifera (lobed),3.36
701,Hard,17:33:33,Unidentified Porifera (lobed),3.36
701,Hard,17:33:34,Unidentified Henricia sp.,1.0
701,Hard,17:33:34,Unidentified Porifera (lobed),3.36
701,Hard,17:33:35,Unidentified Porifera (lobed),3.36
701,Hard,17:33:36,Unidentified Porifera (lobed),3.36
701,Hard,17:33:37,Unidentified Porifera (lobed),3.36
701,Hard,17:33:38,Mediaster aequalis,1.0
701,Hard,17:33:38,Unidentified Porifera (lobed),3.36
701,Hard,17:33:39,Unidentified Porifera (lobed),3.36
701,Hard,17:33:40,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:33:40,Unidentified Porifera (lobed),3.36
701,Hard,17:33:41,Ceramaster patagonicus,1.0
701,Hard,17:33:41,Unidentified Porifera (lobed),3.36
701,Hard,17:33:42,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:33:42,Unidentified Porifera (lobed),3.36
701,Hard,17:33:43,Unidentified Porifera (lobed),3.36
701,Hard,17:33:44,Unidentified Porifera (lobed),3.36
701,Hard,17:33:45,Unidentified Porifera (lobed),3.36
701,Hard,17:33:46,Unidentified Porifera (lobed),3.36
701,Hard,17:33:47,Unidentified Porifera (lobed),3.36
701,Hard,17:33:48,Unidentified Porifera (lobed),3.36
701,Hard,17:33:49,Unidentified Porifera (lobed),3.36
701,Hard,17:33:50,Unidentified Porifera (lobed),3.36
701,Hard,17:33:51,Unidentified Porifera (lobed),3.36
701,Hard,17:33:52,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:33:52,Unidentified Porifera (branched),1.0
701,Hard,17:33:52,Unidentified Porifera (lobed),3.36
701,Hard,17:33:52,Urticina piscivora,1.0
701,Hard,17:33:53,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:33:53,Unidentified Porifera (branched),1.0
701,Hard,17:33:53,Unidentified Porifera (lobed),3.36
701,Hard,17:33:54,Unidentified Porifera (branched),1.0
701,Hard,17:33:54,Unidentified Porifera (lobed),3.36
701,Hard,17:33:55,Unidentified Porifera (lobed),3.36
701,Hard,17:33:56,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:33:56,Unidentified Porifera (lobed),3.36
701,Hard,17:33:57,Unidentified Porifera (lobed),3.36
701,Hard,17:33:58,Unidentified Porifera (lobed),3.36
701,Hard,17:33:59,Unidentified Porifera (lobed),3.36
701,Hard,17:34:00,Unidentified Porifera (boot),1.0
701,Hard,17:34:00,Unidentified Porifera (lobed),3.36
701,Hard,17:34:01,Unidentified Porifera (lobed),3.36
701,Hard,17:34:02,Unidentified Porifera (lobed),3.36
701,Hard,17:34:03,Unidentified Porifera (lobed),3.36
701,Hard,17:34:04,Unidentified Porifera (lobed),3.36
701,Hard,17:34:05,Stylaster californicus,1.0
701,Hard,17:34:05,Unidentified Porifera (lobed),3.36
701,Hard,17:34:06,Unidentified Porifera (branched),1.0
701,Hard,17:34:06,Unidentified Porifera (lobed),3.36
701,Hard,17:34:07,Unidentified Porifera (lobed),3.36
701,Hard,17:34:08,Unidentified Porifera (lobed),3.36
701,Hard,17:34:09,Unidentified Porifera (lobed),3.36
701,Hard,17:34:10,Unidentified Porifera (boot),1.0
701,Hard,17:34:10,Unidentified Porifera (lobed),3.36
701,Hard,17:34:11,Unidentified Porifera (lobed),3.36
701,Hard,17:34:12,Unidentified Porifera (lobed),3.36
701,Hard,17:34:13,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:34:13,Stylaster californicus,9.0
701,Hard,17:34:13,Unidentified Porifera (lobed),3.36
701,Hard,17:34:14,Unidentified Porifera (lobed),3.36
701,Hard,17:34:15,Unidentified Porifera (lobed),3.36
701,Hard,17:34:16,Unidentified Porifera (lobed),3.36
701,Hard,17:34:17,Unidentified Porifera (lobed),3.36
701,Hard,17:34:18,Unidentified Porifera (lobed),3.36
701,Hard,17:34:19,Unidentified Porifera (lobed),3.36
701,Hard,17:34:20,Unidentified Porifera (lobed),3.36
701,Hard,17:34:21,Unidentified Porifera (lobed),3.36
701,Hard,17:34:22,Unidentified Porifera (lobed),3.36
701,Hard,17:34:23,Unidentified Porifera (lobed),3.36
701,Hard,17:34:24,Unidentified Porifera (lobed),3.36
701,Hard,17:34:25,Unidentified Porifera (lobed),3.36
701,Hard,17:34:26,Unidentified Porifera (lobed),3.36
701,Hard,17:34:27,Unidentified Porifera (lobed),3.36
701,Hard,17:34:28,Unidentified Porifera (lobed),3.36
701,Hard,17:34:29,Unidentified Porifera (lobed),3.36
701,Hard,17:34:30,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:34:30,Unidentified Porifera (lobed),3.36
701,Hard,17:34:31,Unidentified Porifera (lobed),3.36
701,Hard,17:34:32,Unidentified Porifera (lobed),3.36
701,Hard,17:34:33,Stylaster californicus,3.0
701,Hard,17:34:33,Unidentified Porifera (lobed),3.36
701,Hard,17:34:34,Unidentified Porifera (boot),2.0
701,Hard,17:34:34,Unidentified Porifera (lobed),3.36
701,Hard,17:34:35,Unidentified Porifera (lobed),3.36
701,Hard,17:34:36,Mediaster aequalis,1.0
701,Hard,17:34:36,Unidentified Porifera (lobed),3.36
701,Hard,17:34:37,Stylaster californicus,1.0
701,Hard,17:34:37,Unidentified Porifera (lobed),3.36
701,Hard,17:34:38,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:34:38,Unidentified Porifera (lobed),3.36
701,Hard,17:34:39,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:34:39,Mediaster aequalis,1.0
701,Hard,17:34:39,Unidentified Porifera (lobed),3.36
701,Hard,17:34:40,Unidentified Porifera (lobed),3.36
701,Hard,17:34:41,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:34:41,Stylaster californicus,1.0
701,Hard,17:34:41,Unidentified Porifera (lobed),3.36
701,Hard,17:34:42,Stylaster californicus,5.0
701,Hard,17:34:42,Unidentified Porifera (branched),2.0
701,Hard,17:34:42,Unidentified Porifera (lobed),3.36
701,Hard,17:34:43,Unidentified Porifera (lobed),3.36
701,Hard,17:34:44,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:34:44,Unidentified Porifera (lobed),3.36
701,Hard,17:34:45,Unidentified Porifera (lobed),3.36
701,Hard,17:34:46,Unidentified Porifera (lobed),3.36
701,Hard,17:34:47,Stylaster californicus,4.0
701,Hard,17:34:47,Unidentified Porifera (lobed),3.36
701,Hard,17:34:48,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:34:48,Unidentified Porifera (lobed),3.36
701,Hard,17:34:49,Unidentified Porifera (lobed),3.36
701,Hard,17:34:50,Unidentified Porifera (branched),2.0
701,Hard,17:34:50,Unidentified Porifera (lobed),3.36
701,Hard,17:34:51,Unidentified Porifera (lobed),3.36
701,Hard,17:34:52,Unidentified Porifera (lobed),3.36
701,Hard,17:34:53,Unidentified Porifera (lobed),3.36
701,Hard,17:34:54,Unidentified Porifera (lobed),3.36
701,Hard,17:34:55,Unidentified Porifera (lobed),3.36
701,Hard,17:34:56,Unidentified Porifera (lobed),3.36
701,Hard,17:34:57,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:34:57,Stylaster californicus,3.0
701,Hard,17:34:57,Unidentified Porifera (lobed),3.36
701,Hard,17:34:58,Apostichopus californicus /syn./ Parastichopus californicus,3.0
701,Hard,17:34:58,Unidentified Porifera (lobed),3.36
701,Hard,17:35:43,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:35:43,Mediaster aequalis,1.0
701,Hard,17:35:47,Ceramaster patagonicus,2.0
701,Hard,17:35:48,Unidentified Porifera (boot),1.0
701,Hard,17:35:50,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:35:50,Unidentified Porifera (branched),1.0
701,Hard,17:35:51,Unidentified Porifera (boot),1.0
701,Hard,17:35:53,Unidentified Porifera (lobed),1.0
701,Hard,17:35:54,Unidentified Porifera (branched),1.0
701,Hard,17:35:56,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:35:56,Unidentified Porifera (lobed),4.83
701,Hard,17:35:57,Unidentified Porifera (lobed),4.83
701,Hard,17:35:58,Unidentified Porifera (lobed),4.83
701,Hard,17:35:59,Unidentified Porifera (branched),1.0
701,Hard,17:35:59,Unidentified Porifera (lobed),4.83
701,Hard,17:36:00,Unidentified Porifera (lobed),4.83
701,Hard,17:36:01,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:01,Unidentified Porifera (lobed),4.83
701,Hard,17:36:02,Unidentified Porifera (lobed),4.83
701,Hard,17:36:03,Unidentified Porifera (boot),2.0
701,Hard,17:36:03,Unidentified Porifera (lobed),4.83
701,Hard,17:36:04,Unidentified Porifera (lobed),4.83
701,Hard,17:36:05,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:05,Unidentified Porifera (lobed),4.83
701,Hard,17:36:06,Unidentified Porifera (lobed),4.83
701,Hard,17:36:07,Unidentified Porifera (lobed),4.83
701,Hard,17:36:08,Unidentified Porifera (lobed),4.83
701,Hard,17:36:09,Unidentified Porifera (lobed),4.83
701,Hard,17:36:10,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:10,Unidentified Porifera (lobed),4.83
701,Hard,17:36:11,Unidentified Porifera (lobed),4.83
701,Hard,17:36:12,Ascidia paratropa,1.0
701,Hard,17:36:12,Unidentified Porifera (lobed),4.83
701,Hard,17:36:13,Unidentified Porifera (lobed),4.83
701,Hard,17:36:14,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:14,Unidentified Porifera (lobed),4.83
701,Hard,17:36:15,Unidentified Porifera (lobed),4.83
701,Hard,17:36:16,Unidentified Porifera (lobed),4.83
701,Hard,17:36:17,Poraniopsis inflata,1.0
701,Hard,17:36:17,Unidentified Porifera (boot),1.0
701,Hard,17:36:17,Unidentified Porifera (lobed),4.83
701,Hard,17:36:18,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:18,Unidentified Porifera (lobed),4.83
701,Hard,17:36:19,Unidentified Porifera (lobed),4.83
701,Hard,17:36:20,Unidentified Porifera (lobed),4.83
701,Hard,17:36:21,Unidentified Porifera (lobed),4.83
701,Hard,17:36:22,Ascidia paratropa,1.0
701,Hard,17:36:22,Unidentified Porifera (lobed),4.83
701,Hard,17:36:23,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:23,Unidentified Porifera (lobed),4.83
701,Hard,17:36:24,Unidentified Porifera (lobed),4.83
701,Hard,17:36:25,Unidentified Porifera (lobed),4.83
701,Hard,17:36:26,Unidentified Porifera (lobed),4.83
701,Hard,17:36:27,Unidentified Porifera (lobed),4.83
701,Hard,17:36:28,Unidentified Porifera (lobed),4.83
701,Hard,17:36:29,Unidentified Porifera (lobed),4.83
701,Hard,17:36:30,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:30,Unidentified Porifera (lobed),4.83
701,Hard,17:36:31,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:31,Unidentified Porifera (branched),2.0
701,Hard,17:36:31,Unidentified Porifera (lobed),4.83
701,Hard,17:36:32,Unidentified Porifera (lobed),4.83
701,Hard,17:36:33,Unidentified Porifera (lobed),4.83
701,Hard,17:36:43,Unidentified Porifera (lobed),4.83
701,Hard,17:36:44,Unidentified Porifera (lobed),4.83
701,Hard,17:36:45,Unidentified Porifera (lobed),4.83
701,Hard,17:36:46,Unidentified Porifera (lobed),4.83
701,Hard,17:36:47,Unidentified Porifera (lobed),4.83
701,Hard,17:36:48,Unidentified Porifera (lobed),4.83
701,Hard,17:36:49,Unidentified Porifera (lobed),4.83
701,Hard,17:36:50,Unidentified Porifera (lobed),4.83
701,Hard,17:36:51,Unidentified Porifera (lobed),4.83
701,Hard,17:36:52,Unidentified Porifera (lobed),4.83
701,Hard,17:36:53,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:53,Unidentified Porifera (lobed),4.83
701,Hard,17:36:54,Unidentified Porifera (lobed),4.83
701,Hard,17:36:55,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:36:55,Stylaster californicus,1.0
701,Hard,17:36:55,Unidentified Porifera (lobed),4.83
701,Hard,17:36:56,Unidentified Porifera (lobed),4.83
701,Hard,17:36:57,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:36:57,Unidentified Porifera (lobed),4.83
701,Hard,17:36:58,Unidentified Porifera (lobed),4.83
701,Hard,17:36:59,Unidentified Porifera (lobed),4.83
701,Hard,17:37:00,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:37:00,Loxorhynchus crispatus,1.0
701,Hard,17:37:00,Unidentified Porifera (lobed),4.83
701,Hard,17:37:01,Unidentified Porifera (branched),4.0
701,Hard,17:37:01,Unidentified Porifera (lobed),4.83
701,Hard,17:37:02,Unidentified Porifera (lobed),4.83
701,Hard,17:37:03,Unidentified Porifera (lobed),4.83
701,Hard,17:37:04,Unidentified Porifera (lobed),4.83
701,Hard,17:37:05,Ceramaster patagonicus,1.0
701,Hard,17:37:05,Unidentified Porifera (branched),4.0
701,Hard,17:37:05,Unidentified Porifera (lobed),4.83
701,Hard,17:37:06,Unidentified Porifera (lobed),4.83
701,Hard,17:37:07,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:37:07,Unidentified Porifera (lobed),4.83
701,Hard,17:37:08,Unidentified Porifera (boot),1.0
701,Hard,17:37:08,Unidentified Porifera (lobed),4.83
701,Hard,17:37:09,Stylaster californicus,1.0
701,Hard,17:37:09,Unidentified Porifera (lobed),4.83
701,Hard,17:37:10,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:37:10,Unidentified Porifera (lobed),4.83
701,Hard,17:37:11,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:37:11,Ceramaster patagonicus,1.0
701,Hard,17:37:11,Stylaster californicus,1.0
701,Hard,17:37:11,Unidentified Porifera (boot),1.0
701,Hard,17:37:11,Unidentified Porifera (lobed),4.83
701,Hard,17:37:12,Ceramaster patagonicus,1.0
701,Hard,17:37:12,Stylaster californicus,1.0
701,Hard,17:37:12,Unidentified Porifera (lobed),4.83
701,Hard,17:37:13,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:37:13,Mediaster aequalis,1.0
701,Hard,17:37:13,Unidentified Porifera (lobed),4.83
701,Hard,17:37:14,Unidentified Porifera (lobed),4.83
701,Hard,17:37:15,Stylaster californicus,2.0
701,Hard,17:37:15,Unidentified Porifera (branched),4.0
701,Hard,17:37:15,Unidentified Porifera (lobed),4.83
701,Hard,17:37:16,Stylaster californicus,3.0
701,Hard,17:37:16,Unidentified Porifera (lobed),4.83
701,Hard,17:37:17,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:37:17,Unidentified Porifera (lobed),4.83
701,Hard,17:37:18,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:37:18,Stylaster californicus,6.0
701,Hard,17:37:18,Unidentified Porifera (lobed),4.83
701,Hard,17:37:19,Unidentified Porifera (lobed),4.83
701,Hard,17:37:20,Apostichopus californicus /syn./ Parastichopus californicus,4.0
701,Hard,17:37:20,Unidentified Porifera (branched),1.0
701,Hard,17:37:20,Unidentified Porifera (lobed),4.83
701,Hard,17:37:21,Unidentified Porifera (lobed),4.83
701,Hard,17:37:22,Unidentified Porifera (lobed),4.83
701,Hard,17:37:23,Unidentified Porifera (lobed),4.83
701,Hard,17:37:24,Unidentified Porifera (lobed),4.83
701,Hard,17:37:25,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:37:25,Unidentified Porifera (lobed),4.83
701,Hard,17:37:26,Unidentified Porifera (lobed),4.83
701,Hard,17:37:27,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:37:27,Unidentified Porifera (lobed),4.83
701,Hard,17:37:28,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:37:28,Unidentified Porifera (lobed),4.83
701,Hard,17:37:29,Unidentified Porifera (lobed),4.83
701,Hard,17:37:30,Ceramaster patagonicus,1.0
701,Hard,17:37:30,Stylaster californicus,2.0
701,Hard,17:37:30,Unidentified Porifera (lobed),4.83
701,Hard,17:37:31,Unidentified Porifera (lobed),4.83
701,Hard,17:37:32,Unidentified Porifera (lobed),4.83
701,Hard,17:37:33,Unidentified Porifera (lobed),4.83
701,Hard,17:37:34,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:37:34,Pteraster tesselatus,1.0
701,Hard,17:37:34,Unidentified Porifera (lobed),4.83
701,Hard,17:37:35,Stylaster californicus,2.0
701,Hard,17:37:35,Unidentified Porifera (lobed),4.83
701,Hard,17:37:36,Unidentified Porifera (lobed),4.83
701,Hard,17:37:37,Unidentified Porifera (lobed),4.83
701,Hard,17:37:38,Unidentified Porifera (lobed),4.83
701,Hard,17:37:39,Unidentified Porifera (branched),1.0
701,Hard,17:37:39,Unidentified Porifera (lobed),4.83
701,Hard,17:37:40,Apostichopus californicus /syn./ Parastichopus californicus,1.0
701,Hard,17:37:40,Stylaster californicus,1.0
701,Hard,17:37:40,Unidentified Porifera (lobed),4.83
701,Hard,17:37:41,Unidentified Porifera (lobed),4.83
701,Hard,17:37:42,Unidentified Porifera (boot),6.0
701,Hard,17:37:42,Unidentified Porifera (lobed),4.83
701,Hard,17:37:43,Unidentified Porifera (lobed),4.83
701,Hard,17:37:44,Apostichopus californicus /syn./ Parastichopus californicus,2.0
701,Hard,17:37:44,Unidentified Porifera (branched),2.0
701,Hard,17:37:44,Unidentified Porifera (lobed),4.83
701,Hard,17:37:45,Unidentified Porifera (lobed),4.83
701,Hard,17:37:46,Unidentified Porifera (lobed),4.83
701,Hard,17:37:47,Mediaster aequalis,1.0
701,Hard,17:37:47,Unidentified Porifera (lobed),4.83
701,Hard,17:37:48,Unidentified Porifera (lobed),4.83
702,Hard_Mixed,17:37:49,Apostichopus californicus /syn./ Parastichopus californicus,1.0
702,Hard_Mixed,17:37:49,Unidentified Porifera (lobed),4.83
702,Hard_Mixed,17:38:09,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:10,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:11,Apostichopus californicus /syn./ Parastichopus californicus,1.0
702,Hard_Mixed,17:38:11,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:12,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:13,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:14,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:15,Unidentified Porifera (branched),1.0
702,Hard_Mixed,17:38:15,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:16,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:17,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:18,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:19,Cucumaria miniata,1.0
702,Hard_Mixed,17:38:19,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:20,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:21,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:22,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:23,Apostichopus californicus /syn./ Parastichopus californicus,1.0
702,Hard_Mixed,17:38:23,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:24,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:25,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:26,Mediaster aequalis,1.0
702,Hard_Mixed,17:38:26,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:27,Apostichopus californicus /syn./ Parastichopus californicus,1.0
702,Hard_Mixed,17:38:27,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:28,Mediaster aequalis,1.0
702,Hard_Mixed,17:38:28,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:29,Apostichopus californicus /syn./ Parastichopus californicus,1.0
702,Hard_Mixed,17:38:29,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:30,Unidentified Henricia sp.,1.0
702,Hard_Mixed,17:38:30,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:31,Apostichopus californicus /syn./ Parastichopus californicus,1.0
702,Hard_Mixed,17:38:31,Unidentified Porifera (lobed),4.55
702,Hard_Mixed,17:38:32,Ceramaster patagonicus,1.0
702,Hard_Mixed,17:38:32,Unidentified Porifera (lobed),4.55
703,Hard,17:38:33,Unidentified Porifera (lobed),4.55
703,Hard,17:38:34,Unidentified Porifera (branched),1.0
703,Hard,17:38:34,Unidentified Porifera (lobed),4.55
703,Hard,17:38:35,Unidentified Porifera (lobed),4.55
703,Hard,17:38:36,Unidentified Porifera (lobed),4.55
703,Hard,17:38:37,Unidentified Porifera (lobed),4.55
703,Hard,17:38:38,Unidentified Porifera (lobed),4.55
703,Hard,17:38:39,Unidentified Porifera (lobed),4.55
703,Hard,17:38:40,Apostichopus californicus /syn./ Parastichopus californicus,2.0
703,Hard,17:38:40,Unidentified Porifera (branched),3.0
703,Hard,17:38:40,Unidentified Porifera (lobed),4.55
703,Hard,17:38:41,Unidentified Porifera (lobed),4.55
703,Hard,17:38:42,Ceramaster patagonicus,1.0
703,Hard,17:38:42,Unidentified Porifera (lobed),4.55
703,Hard,17:38:43,Unidentified Porifera (lobed),4.55
703,Hard,17:38:44,Psolus chitonoides,1.0
703,Hard,17:38:44,Unidentified Porifera (lobed),4.55
703,Hard,17:38:45,Unidentified Porifera (lobed),4.55
703,Hard,17:38:46,Unidentified Porifera (lobed),4.55
703,Hard,17:38:47,Unidentified Porifera (lobed),4.55
703,Hard,17:38:48,Unidentified Porifera (lobed),4.55
703,Hard,17:38:49,Unidentified Porifera (boot),1.0
703,Hard,17:38:49,Unidentified Porifera (lobed),4.55
703,Hard,17:38:50,Unidentified Porifera (lobed),4.55
703,Hard,17:38:51,Unidentified Porifera (branched),2.0
703,Hard,17:38:51,Unidentified Porifera (lobed),4.55
703,Hard,17:38:52,Unidentified Porifera (lobed),4.55
703,Hard,17:38:53,Unidentified Bryozoa (branched),1.0
703,Hard,17:38:53,Unidentified Porifera (lobed),4.55
703,Hard,17:38:54,Unidentified Porifera (branched),2.0
703,Hard,17:38:54,Unidentified Porifera (lobed),4.55
703,Hard,17:38:55,Unidentified Porifera (lobed),4.55
703,Hard,17:38:56,Unidentified Porifera (lobed),4.55
703,Hard,17:38:57,Mediaster aequalis,1.0
703,Hard,17:38:57,Unidentified Porifera (lobed),4.55
703,Hard,17:38:58,Unidentified Porifera (lobed),4.55
703,Hard,17:38:59,Ceramaster patagonicus,1.0
703,Hard,17:38:59,Unidentified Porifera (lobed),4.55
703,Hard,17:39:00,Unidentified Porifera (lobed),4.55
703,Hard,17:39:01,Mediaster aequalis,2.0
703,Hard,17:39:01,Unidentified Porifera (lobed),4.55
703,Hard,17:39:02,Unidentified Porifera (branched),1.0
703,Hard,17:39:02,Unidentified Porifera (lobed),4.55
703,Hard,17:39:03,Unidentified Porifera (branched),4.0
703,Hard,17:39:03,Unidentified Porifera (lobed),4.55
703,Hard,17:39:04,Unidentified Porifera (lobed),4.55
703,Hard,17:39:05,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:05,Unidentified Porifera (branched),3.0
703,Hard,17:39:05,Unidentified Porifera (lobed),4.55
703,Hard,17:39:06,Unidentified Porifera (lobed),4.55
703,Hard,17:39:07,Unidentified Porifera (branched),1.0
703,Hard,17:39:07,Unidentified Porifera (lobed),4.55
703,Hard,17:39:08,Unidentified Porifera (lobed),4.55
703,Hard,17:39:09,Mediaster aequalis,1.0
703,Hard,17:39:09,Unidentified Porifera (lobed),4.55
703,Hard,17:39:10,Unidentified Porifera (lobed),4.55
703,Hard,17:39:11,Unidentified Porifera (branched),2.0
703,Hard,17:39:11,Unidentified Porifera (lobed),4.55
703,Hard,17:39:12,Loxorhynchus crispatus,1.0
703,Hard,17:39:12,Unidentified Porifera (lobed),4.55
703,Hard,17:39:13,Unidentified Porifera (lobed),4.55
703,Hard,17:39:14,Unidentified Porifera (branched),2.0
703,Hard,17:39:14,Unidentified Porifera (lobed),4.55
703,Hard,17:39:15,Unidentified Porifera (branched),2.0
703,Hard,17:39:15,Unidentified Porifera (lobed),4.55
703,Hard,17:39:16,Unidentified Porifera (lobed),4.55
703,Hard,17:39:17,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:17,Mediaster aequalis,1.0
703,Hard,17:39:17,Unidentified Porifera (lobed),4.55
703,Hard,17:39:18,Mediaster aequalis,1.0
703,Hard,17:39:18,Unidentified Porifera (lobed),4.55
703,Hard,17:39:19,Unidentified Porifera (branched),1.0
703,Hard,17:39:19,Unidentified Porifera (lobed),4.55
703,Hard,17:39:20,Unidentified Porifera (lobed),4.55
703,Hard,17:39:21,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:21,Unidentified Porifera (lobed),4.55
703,Hard,17:39:22,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:22,Unidentified Porifera (branched),1.0
703,Hard,17:39:22,Unidentified Porifera (lobed),4.55
703,Hard,17:39:23,Unidentified Porifera (lobed),4.55
703,Hard,17:39:24,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:24,Unidentified Porifera (lobed),4.55
703,Hard,17:39:25,Unidentified Porifera (lobed),4.55
703,Hard,17:39:26,Unidentified Porifera (branched),1.0
703,Hard,17:39:26,Unidentified Porifera (lobed),4.55
703,Hard,17:39:27,Unidentified Porifera (lobed),4.55
703,Hard,17:39:28,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:28,Ceramaster patagonicus,1.0
703,Hard,17:39:28,Unidentified Porifera (lobed),4.55
703,Hard,17:39:29,Apostichopus californicus /syn./ Parastichopus californicus,3.0
703,Hard,17:39:29,Mediaster aequalis,1.0
703,Hard,17:39:29,Unidentified Porifera (lobed),4.55
703,Hard,17:39:30,Apostichopus californicus /syn./ Parastichopus californicus,2.0
703,Hard,17:39:30,Unidentified Porifera (lobed),4.55
703,Hard,17:39:31,Unidentified Porifera (lobed),4.55
703,Hard,17:39:32,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:32,Unidentified Porifera (lobed),4.55
703,Hard,17:39:33,Unidentified Porifera (lobed),4.55
703,Hard,17:39:34,Mediaster aequalis,1.0
703,Hard,17:39:34,Unidentified Porifera (lobed),4.55
703,Hard,17:39:35,Apostichopus californicus /syn./ Parastichopus californicus,1.0
703,Hard,17:39:35,Ceramaster patagonicus,1.0
703,Hard,17:39:35,Unidentified Porifera (lobed),4.55
704,Hard_Mixed,17:39:46,Unidentified Porifera (lobed),4.55
704,Hard_Mixed,17:39:47,Unidentified Porifera (lobed),4.55
704,Hard_Mixed,17:39:48,Ceramaster patagonicus,1.0
704,Hard_Mixed,17:39:48,Unidentified Porifera (lobed),4.55
