,Year,Region,MPA_Group,Type,Line,Designation,sum.substrate.area,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone
732,2005,South,Gull Island,SMR,770,MPA,809.13,0,0,0,0.022864064,0.017302535,0,0,0,0,0,0,0,0,0,0.003707686,0,0,0,0,0,0,0,0,0,0,0,0,0.006179477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003707686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008651267,0,0.03460507,0,0,0.002471791,0,0,0,0,0.066738349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003707686,0.001235895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007415372,0,0,0,0,0,0,0,0.001235895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001235895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362117336,0,0,0,0,0
733,2005,South,Gull Island,SMR,800,MPA,821.74,0,0,0,0.062063426,0.00243386,0,0,0,0,0,0,0,0,0,0.00121693,0,0,0,0,0,0,0,0,0,0,0,0,0.012169299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010952369,0,0,0,0.00365079,0,0.032857108,0,0,0.00121693,0,0,0,0,0.038941758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121693,0,0.036507898,0,0,0,0,0,0,0,0.010952369,0,0,0,0.00365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247036776,0,0,0,0,0
734,2005,South,Gull Island,SMR,820,MPA,975.81,0,0,0,0.024082557,0.003074369,0,0,0,0,0,0,0,0,0,0.00102479,0,0,0,0,0,0,0,0,0,0,0,0,0.005123948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004099159,0,0,0,0.010247897,0,0.011272686,0,0,0.00102479,0,0,0,0,0.116826021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102479,0,0,0,0,0,0,0,0.004099159,0,0,0,0.002049579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306412109,0,0,0,0,0
735,2005,South,Gull Island,SMR,840,MPA,920.43,0,0,0,0.026074769,0.023901872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001086449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001086449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014123833,0,0,0,0.016296731,0,0.064100475,0,0,0,0,0,0,0,0.165140206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001086449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004345795,0,0.047803744,0,0,0,0,0,0,0,0.009778039,0,0,0,0,0,0.001086449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177091142,0,0,0,0,0
736,2005,South,Gull Island,SMR,860,MPA,819.3,0,0,0,0.037837178,0.003661662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004882217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002441108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01464665,0,0,0,0.007933602,0,0.098864885,0,0,0.001220554,0,0,0,0,0.377151227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001220554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002441108,0,0.03539607,0,0,0,0,0,0,0,0.009764433,0,0,0,0.002441108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286830221,0,0,0,0,0
737,2005,South,Gull Island,SMR,880,MPA,944.88,0,0,0,0.038629244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003175006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006350013,0,0,0,0.011112522,0,0.074083482,0,0,0,0,0,0,0,0.278342223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004233342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007408348,0,0,0,0,0,0,0,0.020108374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224367115,0,0,0,0,0
738,2005,South,Gull Island,SMR,910,MPA,923.19,0,0,0,0.056868034,0.010832006,0,0,0,0,0,0,0,0,0,0.001083201,0,0,0,0,0,0,0,0,0,0,0,0,0.001083201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083201,0,0,0.003249602,0,0,0,0.004874403,0,0.009748806,0,0,0.001083201,0,0,0,0,0.407283441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008665605,0,0,0,0,0,0,0,0.005416003,0,0,0,0.001083201,0,0,0,0,0,0,0,0,0,0.002166401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378037024,0,0,0,0,0
739,2005,South,Gull Island,SMR,940,MPA,1018.4,0,0,0,0.006382561,0.000981932,0,0,0,0,0,0,0,0,0,0.001963865,0,0,0,0,0,0,0,0,0,0,0,0,0.001963865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004909662,0,0,0,0.002454831,0,0.059897879,0,0,0,0,0,0,0,0.258248233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981932,0,0,0,0,0,0,0,0,0,0,0,0,0.010801257,0,0.010801257,0,0.026512176,0,0,0,0,0,0,0,0.00785546,0,0,0,0.005891595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114886096,0,0,0,0,0
740,2005,South,Gull Island,SMR,960,MPA,906.91,0,0,0,0.004410581,0,0,0,0,0,0,0,0,0,0,0.005513226,0,0,0,0,0,0,0,0,0,0,0,0,0.003307936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001102645,0,0,0,0,0,0,0,0,0,0,0.005513226,0,0,0,0.008269839,0,0.082698393,0,0,0.001102645,0,0,0,0,0.328588283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037489938,0,0,0,0,0,0,0,0.004410581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207297306,0,0,0,0,0
741,2005,South,Gull Island,SMR,980,MPA,959.12,0,0,0,0.010947535,0.012511469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001042622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001042622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015639336,0,0,0,0.00417049,0,0.079239303,0,0,0,0,0.001042622,0,0,0.330511302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001042622,0,0,0,0,0,0,0,0,0,0,0,0,0.006255734,0,0.001042622,0,0.044832763,0,0,0,0,0,0.001042622,0,0.008340979,0,0,0,0.001042622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132413045,0,0,0,0,0
742,2006,South,Gull Island,SMR_REF,1250,Reference,1097.21,0,0,0,0.06060827,0,0,0,0,0,0,0,0,0,0,0.014582441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364561,0,0,0,0,0.006379818,0,0,0,0,0,0,0,0,0.001822805,0,0,0,0,0,0,0,0.001822805,0,0,0,0,0,0,0.005468415,0,0,0.033721895,0,0.002734208,0,0.033721895,0,0,0.03919031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008202623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017316649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729122,0.002734208,0,0,0,0,0,0,0,0,0.002734208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005468415,0,0,0,0,0
743,2006,South,Gull Island,SMR_REF,1630,Reference,857.66,0,0,0,0.075204627,0,0,0,0,0,0,0,0,0,0,0.001165963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001165963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002914908,0,0.001165963,0.031481006,0,0.009327706,0,0.009327706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005829816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,2006,South,Gull Island,SMR_REF,1690,Reference,901.3,0,0,0,0.092089204,0,0,0,0,0,0,0,0,0,0,0.004438034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002219017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004438034,0,0,0,0,0,0,0.009430822,0,0,0.01442361,0,0.015533119,0,0.02219017,0,0,0.021080661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006657051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109508,0,0,0,0,0,0,0,0,0.001109508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109508,0,0,0,0,0
745,2006,South,Gull Island,SMR_REF,1790,Reference,936.43,0,0,0,0.061937358,0.006407313,0,0,0,0,0,0,0,0,0,0.02135771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001067885,0,0,0,0,0,0,0,0,0.010678855,0,0,0,0,0.004271542,0,0,0,0,0,0,0,0,0.007475198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007475198,0,0.002135771,0.067276785,0,0.005339427,0,0.003203656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003203656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001067885,0,0,0,0,0,0,0,0,0,0,0,0.016018282,0,0,0,0,0,0,0,0,0,0,0,0.005339427,0,0,0,0,0,0,0,0,0,0,0,0.017086168,0,0,0,0,0,0,0
746,2006,South,Gull Island,SMR_REF,1830,Reference,920.9,0,0,0,0.071669019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001085894,0.00760126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008687154,0,0,0,0,0,0,0.011944837,0,0.002171788,0.095558693,0,0.004343577,0,0.001085894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006515365,0,0,0,0,0,0.001085894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001085894,0,0.001085894,0,0,0,0,0
747,2006,South,Gull Island,SMR_REF,1890,Reference,1019.67,0,0,0,0.090225269,0,0,0,0,0,0,0,0,0,0,0.000980709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013729932,0,0,0,0,0,0,0,0,0,0,0,0,0.000980709,0.000980709,0,0,0,0,0,0,0,0.005884257,0,0,0,0,0,0,0.012749223,0,0.000980709,0.016672061,0,0.025498446,0,0.003922838,0,0,0.001961419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001961419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001961419,0,0,0,0,0,0,0,0,0,0,0,0.013729932,0,0,0,0,0,0,0
748,2006,South,Gull Island,SMR_REF,2060,Reference,966.42,0,0,0,0.050702593,0.001034747,0,0,0,0,0,0,0,0,0,0.002069494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034747,0,0,0,0,0.002069494,0,0,0,0,0,0,0,0,0,0,0.001034747,0,0,0,0,0,0,0,0,0,0,0,0,0.006725854,0,0.002069494,0.014486455,0,0.018625442,0,0.020694936,0,0,0.008277974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007243228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002069494,0,0,0,0,0,0,0,0,0,0.001034747,0,0,0,0.002069494,0,0,0,0,0,0,0,0,0,0.004138987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011382215,0,0,0,0,0
749,2006,South,Gull Island,SMR_REF,2160,Reference,765.63,0,0,0,0.056162899,0,0,0,0,0,0,0,0,0,0,0.001306114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001306114,0,0,0.001306114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001306114,0,0,0,0,0,0,0,0,0,0,0,0.005224456,0,0.026122278,0,0,0.080979063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001306114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001306114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007836684,0,0,0,0,0
750,2006,South,Gull Island,SMR_REF,2790,Reference,824.68,0,0,0,0.180676141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013338507,0,0,0,0,0.008488141,0,0,0,0,0,0,0,0,0.001212592,0,0,0,0,0,0,0,0.001212592,0,0,0.002425183,0,0,0,0.001212592,0,0,0.203715381,0,0.001212592,0,0,0,0,0.001212592,0,0,0.001212592,0,0,0,0,0,0,0,0,0,0,0,0,0.003637775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001212592,0,0,0,0,0.016976282,0,0,0,0,0,0.001212592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029102197,0,0,0,0,0,0,0
751,2006,South,Gull Island,SMR_REF,2830,Reference,718.71,0,0,0,0.07791738,0,0,0,0,0,0,0,0,0,0,0.034784545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008348291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07791738,0,0,0,0.001391382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001391382,0,0,0,0,0,0,0,0,0,0.001391382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,2006,South,Gull Island,SMR_REF,2930,Reference,781.15,0,0,0,0.16898163,0,0,0,0,0,0,0,0,0,0,0.011521475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006400819,0,0,0,0,0.001280164,0,0,0,0,0,0,0,0,0.005120655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099852781,0,0,0,0.001280164,0,0,0.07296934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001280164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007680983,0,0,0,0,0,0,0,0,0,0.001280164,0,0,0,0,0.001280164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,2006,South,Gull Island,SMR_REF,2990,Reference,839.32,0,0,0,0.161440214,0.001191441,0,0,0,0,0,0,0,0,0,0.003574322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001191441,0,0,0,0,0,0,0,0,0,0.005957203,0,0,0.001191441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059572,0,0,0.021445932,0,0,0,0.001191441,0,0,0.615974837,0,0,0.005957203,0,0,0,0,0,0,0,0,0,0,0,0,0.003574322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001191441,0,0.003574322,0,0,0,0,0
754,2006,South,Gull Island,SMR_REF,3030,Reference,813.12,0,0,0,0.145734947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011068477,0,0,0,0,0.001229831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002459662,0,0,0.001229831,0,0.011068477,0,0,0.268103109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001229831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146349862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003689492,0.003689492,0,0,0,0,0,0,0,0,0.002459662,0,0,0,0,0,0,0,0,0,0,0,0.001229831,0,0.017217631,0,0,0,0,0
755,2006,South,Gull Island,SMR_REF,3410,Reference,817.78,0,0,0,0.136344738,0.05747267,0,0,0,0,0,0,0,0,0,0.055027024,0,0,0,0,0,0,0,0,0,0,0,0,0.001222823,0,0,0,0,0,0,0,0,0,0,0,0,0.001222823,0,0,0.002445646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006114114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003668468,0,0.028124924,0,0,0.011005405,0,0.014673873,0,0,0.22989068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006114114,0,0,0,0,0,0.001222823,0,0,0,0,0,0,0,0,0.003668468,0,0,0,0,0,0,0,0,0,0.001222823,0,0,0,0.001222823,0.006114114,0,0,0,0,0,0,0,0,0.002445646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284917704,0,0,0,0,0
756,2006,South,Gull Island,SMR_REF,470,Reference,858.33,0,0,0,0.113010148,0,0,0,0,0,0,0,0,0,0,0.001165053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001165053,0,0,0,0,0,0,0,0,0.011650531,0,0,0,0,0.001165053,0,0,0,0,0,0,0,0,0.016310743,0,0,0,0,0,0,0,0.002330106,0,0,0,0,0,0,0.000582527,0,0,0.001165053,0,0.010485478,0,0.046602123,0,0,0,0.002330106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01514569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002330106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002330106,0,0,0,0,0,0.001165053,0,0,0.001165053,0,0,0,0,0,0.001165053,0,0,0,0,0,0.016310743,0,0,0,0,0,0,0
757,2006,South,Gull Island,SMR_REF,590,Reference,782.63,0,0,0,0.030665832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021721631,0,0,0,0,0.001277743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001277743,0,0,0,0,0,0,0.002555486,0,0,0.015332916,0,0.003833229,0,0.040887776,0,0,0.001277743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010221944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003833229,0,0,0,0,0,0,0
758,2006,South,Gull Island,SMR_REF,610,Reference,777.14,0,0,0,0.097151092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019301542,0,0,0.003860308,0,0,0,0.003860308,0,0,0.001286769,0,0.014154464,0,0.06948555,0,0,0.002573539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015441233,0,0,0,0,0,0.002573539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005147078,0,0.050184008,0,0,0,0,0,0,0,0,0,0.006433847,0,0,0,0,0,0,0
759,2006,South,Gull Island,SMR_REF,630,Reference,761.58,0,0,0,0.090601119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131306,0,0,0,0,0,0,0,0,0.00131306,0,0,0,0,0.003939179,0,0,0,0,0,0,0,0,0.003939179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003939179,0,0.00131306,0.027574254,0,0.024948134,0,0.076157462,0,0,0.022322015,0,0,0.002626119,0,0,0,0,0,0,0,0,0,0,0,0,0.018382836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,2006,South,Gull Island,SMR_REF,650,Reference,933.78,0,0,0,0.034269314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003212748,0,0,0,0,0.003212748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009638245,0,0,0,0,0,0.001070916,0.00267729,0,0,0.00535458,0,0.004283664,0,0.06532588,0,0,0.018205573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007496412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001070916,0,0,0,0,0
761,2006,South,Gull Island,SMR_REF,800,Reference,872.94,0,0,0,0.046967718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001145554,0,0,0,0,0.005727771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011455541,0,0,0,0,0,0.002291108,0.010309987,0,0,0.02520219,0,0.008018879,0,0.082479896,0,0,0.009164433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012601095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002291108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005727771,0,0,0,0,0,0,0,0,0,0,0,0.005727771,0,0,0,0,0,0,0
