ID,Project,Region,Survey_Year,Survey_Date,Location,MPA_Group,Type,Designation,Site,Dive,Line,Line_ID,Distance (m),Invert_Area (m2),Habitat_Type,Avg_Lat,Avg_Lon,Max_Depth (m),Min_Depth (m),Ave_Depth (m),Hab_Transect_ID,Total Density,Acorn barnacle,Basket star,Bat star,Bat star/red sea star complex,Benthic siphonophore,Brown box crab,Brown gorgonian,California golden gorgonian,California hydrocoral,California king crab,California market squid,California market squid eggs,California sea cucumber,California seahare,California spiny lobster,Clown nudibranch,Club-tipped anemone,Cookie star,Crested star,Crowned sea urchin,Cushion star,Dawson's sun star,Decorator crab,Deep sea cucumber,Diamondback Tritonia,Dirty marshmallow sponge,Dungeness crab,East Pacific red octopus,Elephant ear tunicate,Encrusting hydrocoral,Feather star,Fish eating star,Fish-eating anemone,Fish-eating star,Fragile pink urchin,Freckled pale sea lemon,Frilled anemone,Giant keyhole limpet,Giant Pacific octopus,Giant rock-scallop,Giant spined star,Glassy tunicate,Gorgonian zoanthid,Gray moon sponge,Gray puffball sponge,Leather star,Light edged ribbon worm,Long legged sunflower star,Mantis shrimp,Mushroom soft coral,Noble sea lemon,Northern staghorn bryozoan,Ochre star,Orange Cup Coral,Orange gorgonian,Orange puffball sponge,Orange sea cucumber,Orange sea pen,Orange-peel nudibranch,Painted anemone,Phosphorescent sea pen,Pink Tritonia,Pisaster complex,Pleurobranchaea californica,Puget Sound king crab,Purple gorgonian,Purple sea urchin,Purple/red urchin complex,Rainbow star,Red gorgonian,Red rock crab,Red sea star,Red sea urchin,Rose star,Sand star,Sand star/spiny sand star complex,Sand-rose anemone,Sea star,Sea whip,Sheep crab,Short red gorgonian,Short spined sea star,Slipper sea cucumber,Solaster sun star complex,Southern kelp crab,Southern staghorn bryozoan,Spanish shawl nudibranch,Spiny red star,Spiny sand star,Spiny/thorny star complex,Spot prawn,Spotted swimming anemone,Squat lobster,Stalked tunicate,Stimpson's sun star,Striped nudibranch,Stubby rose anemone,Sunflower star,Sunflower star complex,Swimming nudibranch,Thorny sea star,Trumpet sponge,UI anemone,UI anemone 1,UI anemone 2,UI anemone 3,UI anemone 4,UI anemone 5,UI anemone 6,UI boot sponge,UI brachiopoda,UI branched bryozoan,UI branched sea cucumber,UI branched sponge,UI Brittle Star,UI brittle stars,UI Cancer sp_,UI carpet worm,UI crab,UI dead gorgonian,UI feather star,UI gorgonian,UI gray gorgonian,UI Henricia,UI laced/lobed bryozoan,UI large yellow sponge,UI lobed sponge,UI lobed sponge/tunicate,UI nipple sponge,UI nudibranch,UI octopus,UI prawn,UI red Swiftia gorgonian,UI salp,UI sand dwelling anemone,UI scallop,UI sea jelly,UI sea star,UI six armed sea star,UI trumpet sponge,UI tube dwelling anemone,UI tubeworm,UI tunicate,UI vase sponge,UI whelk,UI yellow boot sponge,UI yellow gorgonian,Warty sea cucumber,White branched sea cucumber,White sea pen,White sea urchin,White spine sea cucumber,White-plumed anemone,White-spotted rose anemone,Wrinkled Sea Star,actiniaria,alcyonacea,asteroidea,echinoidea,holothuroidea,malacostraca,pennatulacea,porifera
5189,CIMPA 2009,Channel Islands,2008,7/21/2009,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,458,210,458_210,246.8321482,303.5646317,Soft,34.01825729,-119.4411249,36.9,25.25,33.29892086,CIMPA 2009_458_210_Soft,0.3568,0,0,0.3195,0,0,0,0,0,0,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477511933,0.038797845,0.050735643,0,0.014922248,0,0,0.008953349
3232,CIMPA 2005,Channel Islands,2005,10/3/2005,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,313,190,313_190,80.21650779,180.682793,Hard_Mixed,34.01825835,-119.4405561,31.8,19.1,25.98611111,CIMPA 2005_313_190_Hard_Mixed,0.8053,0,0,0.1716,0.0166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3548,0,0,0,0.2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192654,0.01155924,0.127151635,0,0,0,0.132931254,0
4501,CIMPA 2008,Channel Islands,2008,8/11/2008,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,392,230,392_230,67.14924296,125.1987068,Hard,34.01826043,-119.4414278,35.28,23.814,29.93823529,CIMPA 2008_392_230_Hard,1.5368,0,0,0.1118,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6158,0,0,0,0.6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008565173,0.236969778,0,0.171303454,0,0,0.017130345
5211,CIMPA 2009,Channel Islands,2008,7/21/2009,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,459,170,459_170,232.6401844,332.7633118,Hard,34.01826437,-119.4397729,30.7,21,24.61851385,CIMPA 2009_459_170_Hard,1.5257,0,0,0.018,0,0,0,0,0.003,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0.6747,0,0,0,0.6647,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.003742701,0.003742701,0.160936155,0,0,0,0.198363167,0.018713506
3647,CIMPA 2006,Channel Islands,2006,9/3/2006,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,336,190,336_190,54.70168645,120.5200025,Hard_Mixed,34.01826476,-119.440326,36.4,20.8,25.69340659,CIMPA 2006_336_190_Hard_Mixed,0.6372,0,0,0.0664,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2805,0,0,0,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072054557,0,0,0.019651243,0,0,0.124457871
4505,CIMPA 2008,Channel Islands,2008,8/11/2008,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,392,290,392_290,191.9063449,308.1567865,Hard_Mixed,34.01830458,-119.4433532,45.486,0,33.78990588,CIMPA 2008_392_290_Hard_Mixed,0.2758,0,0,0.1201,0,0,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162,0,0,0,0.0422,0,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,0,0,0,0,0,0.009714313,0.369143878,0,0.106857438,0,0,0
5188,CIMPA 2009,Channel Islands,2008,7/21/2009,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,458,210,458_210,105.7856652,189.4082404,Hard_Mixed,34.01830537,-119.4409346,35.8,27.2,31.18951613,CIMPA 2009_458_210_Hard_Mixed,1.0052,0,0,0.1742,0,0,0,0,0,0,0,0,0,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0,0,0.4055,0,0,0,0.3495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049254983,0,0,0,0.005184735,0
5192,CIMPA 2009,Channel Islands,2008,7/21/2009,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,458,260,458_260,61.55053236,76.49903656,Soft,34.01831477,-119.4423725,38.7,32.1,35.73023256,CIMPA 2009_458_260_Soft,0.366,0,0,0.3268,0,0,0,0,0,0,0,0,0,0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660616991,0.031457952,0.0983061,0,0.011796732,0,0,0.03932244
3622,CIMPA 2006,Channel Islands,2006,9/3/2006,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,335,210,335_210,83.36997186,172.3334462,Hard_Mixed,34.01831604,-119.4409548,35,22.5,27.92649007,CIMPA 2006_335_210_Hard_Mixed,0.6673,0,0,0.1103,0,0,0,0,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1973,0,0,0,0.2901,0,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0,0,0,0,0,0,0,0,0.048961895,0.009792379,0,0,0,0,0.616919872
3234,CIMPA 2005,Channel Islands,2005,10/3/2005,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,313,200,313_200,210.2828985,445.2610124,Hard,34.0183193,-119.4405884,32.2,0,27.43139842,CIMPA 2005_313_200_Hard,1.0511,0,0,0.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3189,0,0,0,0.6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028858186,0.036072732,0,0.007214546,0,0.028858186,0
6150,CIMPA 2015,Channel Islands,2015,7/31/2015,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,533,220,533_220,94.17620716,142.2466259,Hard_Mixed,34.01832164,-119.4410474,37.3,28.4,31.763,CIMPA 2015_533_220_Hard_Mixed,0.3867,0,0,0.2742,0,0,0,0,0,0,0,0,0,0.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141,0,0,0,0,0,0,0,0.004069156,0.02848409,0.354016546,0,0.012207467,0,0,0.069175647
3646,CIMPA 2006,Channel Islands,2006,9/3/2006,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,336,190,336_190,230.6518418,433.674107,Hard,34.01833574,-119.4400994,33.8,20.1,24.91225,CIMPA 2006_336_190_Hard,1.4997,0,0,0.1407,0,0,0,0,0.0023,0,0,0,0,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7047,0,0,0,0.5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0.0092,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0.0692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,CIMPA 2008,Channel Islands,2008,8/11/2008,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,392,230,392_230,153.128582,270.2563115,Hard_Mixed,34.01833597,-119.4412355,42.588,0,32.15025,CIMPA 2008_392_230_Hard_Mixed,0.5262,0,0,0.185,0,0,0,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0.0555,0,0,0,0.2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0.214339338,0,0.026792417,0,0,0
6152,CIMPA 2015,Channel Islands,2015,7/31/2015,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,533,220,533_220,21.54624025,33.91715675,Soft_Mixed,34.01834952,-119.4410998,33.9,33.7,33.73125,CIMPA 2015_533_220_Soft_Mixed,0.059,0,0,0.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,0,0,0,0,0,0,0,0,0,0.632114511,0,0,0,0,0
5194,CIMPA 2009,Channel Islands,2008,7/21/2009,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,458,290,458_290,206.9744112,293.5167942,Hard_Mixed,34.01835523,-119.4432988,40.9,34,37.29652568,CIMPA 2009_458_290_Hard_Mixed,0.1261,0,0,0.0341,0,0,0,0,0,0,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0.0545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008661745,0,0.036812415,0,0,0,0.030316107,0
5700,CIMPA 2014,Channel Islands,2014,8/21/2014,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,515,220,515_220,149.9764223,231.5237591,Hard_Mixed,34.01835664,-119.4409028,35.7,26.7,32.0762987,CIMPA 2014_515_220_Hard_Mixed,0.1555,0,0,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0.05981566,0,0,0,0,0
720,CIAP_A 2014,Channel Islands,2014,1/22/2014,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,18,200,18_200,80.69266729,118.6354187,Hard,34.01836827,-119.4403829,34.9,26.7,30.27281106,CIAP_A 2014_18_200_Hard,2.2843,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1548,0,0,0,0,0,0,0,0,0,0,0,0,0.1096,0,0,0,0,0,0,0,0,0,0.3372,0,0,0,0.0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0,0,0,0,0,0,0,0,0.429705399,0.039332302,0,0,0,0,0
3222,CIMPA 2005,Channel Islands,2005,10/2/2005,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,312,350,312_350,324.8076028,683.1030849,Soft,34.01836866,-119.4449232,41.9,37.2,39.09142539,CIMPA 2005_312_350_Soft,0.183,0,0,0.1801,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446786,0.069996471,0,0.001489287,0.001489287,0.462572421,0
6153,CIMPA 2015,Channel Islands,2015,7/31/2015,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,533,270,533_270,118.7111184,137.3061081,Hard,34.01837171,-119.4425928,40,28.9,34.15174263,CIMPA 2015_533_270_Hard,0.7866,0,0,0.335,0,0,0,0,0,0,0,0,0,0.1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874,0,0,0,0.0364,0,0.0218,0.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291,0,0,0,0,0,0,0,0,0.015238806,0.156197759,0,0.034287313,0,0,0.198104475
3608,CIMPA 2006,Channel Islands,2006,9/3/2006,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,334,340,334_340,256.8903583,465.6084549,Soft,34.01837624,-119.4445837,45.7,31.4,38.93023256,CIMPA 2006_334_340_Soft,0.1976,0,0,0.1911,0,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758227,0.046889865,0.005516455,0,0.008274682,0,0.264789826,0.140669595
4498,CIMPA 2008,Channel Islands,2008,8/11/2008,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,392,190,392_190,281.6878107,531.1379181,Hard,34.01837859,-119.4399147,33.516,20.412,25.58031158,CIMPA 2008_392_190_Hard,0.8429,0,0,0.0264,0,0,0,0,0.0075,0,0,0,0,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0,0,0,0.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471,0,0,0,0,0,0,0,0,0.001624229,0.094205311,0,0.038981508,0.003248459,0,0.004872688
3231,CIMPA 2005,Channel Islands,2005,10/3/2005,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,313,190,313_190,256.9423287,545.8405663,Hard,34.01840152,-119.4401842,32.7,20.1,25.69353442,CIMPA 2005_313_190_Hard,1.6446,0,0,0.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0.9732,0,0,0,0.5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0,0,0,0,0,0.011,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051626415,0.081127224,0,0.007375202,0,0.014750404,0.007375202
5214,CIMPA 2009,Channel Islands,2008,7/21/2009,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,459,190,459_190,236.139238,350.2979493,Hard,34.01840449,-119.439833,32.9,22,25.04276923,CIMPA 2009_459_190_Hard,1.4274,0,0,0.0485,0,0,0,0,0.0057,0,0,0,0,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057,0,0,0.0057,0,0.0485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7354,0,0,0,0.5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059700658,0,0.059700658,0,1.552217119,0
5702,CIMPA 2014,Channel Islands,2014,8/21/2014,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,515,270,515_270,185.1666712,239.7475709,Hard,34.01843272,-119.4424722,40.4,29.1,33.17803468,CIMPA 2014_515_270_Hard,0.2669,0,0,0.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1001,0,0,0,0.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0.003049676,0.001524838,0.056419,0,0,0,0,0.054894162
3636,CIMPA 2006,Channel Islands,2006,9/3/2006,Anacapa Island,Anacapa Island,SMCA,MPA,AI1,335,320,335_320,85.28602756,135.2227168,Hard,34.01848846,-119.4437955,39.2,32.9,35.87099237,CIMPA 2006_335_320_Hard,0.1553,0,0,0.0296,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296,0,0,0,0.0813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03039602,0.011398508,0,0,0,0,0.01519801
