,Line_ID,ID,Project,Region,Survey_Year,Survey_Date,Location,MPA_Group,Type,Designation,Site,Dive,Line,distance_m,Invert_Area_m2,Habitat_Type,Avg_Lat,Avg_Lon,Max_Depth (m),Min_Depth (m),Ave_Depth (m),Hab_Transect_ID,Total Count,Club-tipped anemone,Fish-eating anemone,Frilled anemone,Painted anemone,Sand-rose anemone,Spotted swimming anemone,Stubby rose anemone,UI anemone,UI anemone 1,UI anemone 2,UI anemone 3,UI anemone 4,UI anemone 5,UI anemone 6,UI sand dwelling anemone,UI tube dwelling anemone,White-plumed anemone,White-spotted rose anemone,California golden gorgonian,Mushroom soft coral,Orange gorgonian,Purple gorgonian,Red gorgonian,Short red gorgonian,UI gorgonian,UI gray gorgonian,UI red Swiftia gorgonian,UI yellow gorgonian,Bat star,Bat star/red sea star complex,Cookie star,Crested star,Cushion star,Dawson's sun star,Fish eating star,Fish-eating star,Giant spined star,Leather star,Long legged sunflower star,Ochre star,Pisaster complex,Rainbow star,Red sea star,Rose star,Sand star,Sand star/spiny sand star complex,Sea star,Short spined sea star,Solaster sun star complex,Spiny red star,Spiny sand star,Spiny/thorny star complex,Stimpson's sun star,Sunflower star,Sunflower star complex,Thorny sea star,UI Henricia,UI sea star,UI six armed sea star,Wrinkled Sea Star,Crowned sea urchin,Fragile pink urchin,Purple sea urchin,Purple/red urchin complex,Red sea urchin,White sea urchin,California sea cucumber,Deep sea cucumber,Orange sea cucumber,Slipper sea cucumber,UI branched sea cucumber,Warty sea cucumber,White branched sea cucumber,White spine sea cucumber,Brown box crab,California king crab,California spiny lobster,Decorator crab,Dungeness crab,Mantis shrimp,Puget Sound king crab,Red rock crab,Sheep crab,Southern kelp crab,UI Cancer sp_,UI crab,Orange sea pen,Phosphorescent sea pen,Sea whip,White sea pen,Dirty marshmallow sponge,Gray moon sponge,Gray puffball sponge,Orange puffball sponge,Trumpet sponge,UI boot sponge,UI branched sponge,UI large yellow sponge,UI lobed sponge,UI lobed sponge/tunicate,UI nipple sponge,UI trumpet sponge,UI vase sponge,UI yellow boot sponge,Acorn barnacle,Basket star,Benthic siphonophore,Brown gorgonian,California hydrocoral,California market squid,California market squid eggs,California seahare,Clown nudibranch,Diamondback Tritonia,East Pacific red octopus,Elephant ear tunicate,Encrusting hydrocoral,Feather star,Freckled pale sea lemon,Giant keyhole limpet,Giant Pacific octopus,Giant rock-scallop,Glassy tunicate,Gorgonian zoanthid,Light edged ribbon worm,Noble sea lemon,Northern staghorn bryozoan,Orange Cup Coral,Orange-peel nudibranch,Pink Tritonia,Pleurobranchaea californica,Southern staghorn bryozoan,Spanish shawl nudibranch,Spot prawn,Squat lobster,Stalked tunicate,Striped nudibranch,Swimming nudibranch,UI brachiopoda,UI branched bryozoan,UI Brittle Star,UI brittle stars,UI carpet worm,UI dead gorgonian,UI feather star,UI laced/lobed bryozoan,UI nudibranch,UI octopus,UI prawn,UI salp,UI scallop,UI sea jelly,UI tubeworm,UI tunicate,UI whelk,actiniaria,alcyonacea,asteroidea,echinoidea,holothuroidea,malacostraca,pennatulacea,porifera
3941,PB2_2_620,6961,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,620,219.7813728,431.4778151,Hard,35.23226128,-120.8982815,43.4,36.4,40.3376947,PGE 2012_PB2_2_620_Hard,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,98,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,123,0,0,1,0,18
3942,PB2_2_620,6962,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,620,217.5849773,408.7689016,Hard_Mixed,35.23229745,-120.8983104,43.5,38,41.06419355,PGE 2012_PB2_2_620_Hard_Mixed,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,10
3943,PB2_2_620,6963,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,620,59.38039535,114.205901,Soft,35.2335715,-120.8991181,42.7,38.6,40.12011834,PGE 2012_PB2_2_620_Soft,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0
3944,PB2_2_750,6964,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,750,279.6435253,474.339346,Hard,35.23185772,-120.8994218,45.3,42.9,44.22031824,PGE 2012_PB2_2_750_Hard,192,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,171,0,2,0,0,15
3945,PB2_2_750,6965,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,750,117.6863587,210.5681452,Hard_Mixed,35.2321664,-120.8996316,45.3,43.5,44.36752412,PGE 2012_PB2_2_750_Hard_Mixed,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,0,0,0,0
3946,PB2_2_750,6966,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,750,151.1535989,276.2297923,Soft,35.23222694,-120.8997112,45.1,43.6,44.40299252,PGE 2012_PB2_2_750_Soft,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0
3947,PB2_2_770,6967,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,770,267.1305289,543.457493,Hard,35.23124396,-120.8997092,46.9,43.9,44.94507628,PGE 2012_PB2_2_770_Hard,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,116,0,6,0,0,19
3948,PB2_2_770,6968,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,770,61.5467115,135.3528984,Hard_Mixed,35.23202061,-120.9001926,46.8,44.5,45.50072993,PGE 2012_PB2_2_770_Hard_Mixed,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0
3949,PB2_2_770,6969,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,770,151.6523841,347.8414375,Soft,35.2320287,-120.9001846,47,44.3,45.4994152,PGE 2012_PB2_2_770_Soft,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,1,0,0
3950,PB2_2_930,6970,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,930,109.3830343,201.3067916,Hard,35.23071835,-120.9010771,48.9,46.7,47.89086758,PGE 2012_PB2_2_930_Hard,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,0,1,0,0,11
3951,PB2_2_930,6971,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,930,125.5361054,248.2013033,Hard_Mixed,35.23102522,-120.901238,49.7,46.9,48.2616,PGE 2012_PB2_2_930_Hard_Mixed,54,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,45,0,0,0,2,1
3952,PB2_2_930,6972,PGE 2012,Central,2012,10/29/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,6,930,279.441469,540.6037681,Soft,35.23141901,-120.9014713,49.8,47.3,48.52003515,PGE 2012_PB2_2_930_Soft,44,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,1,12,0
3953,PB2_3_0,6973,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,0,258.2631909,538.9979885,Hard,35.23414382,-120.8919923,24,13,18.11800412,PGE 2012_PB2_3_0_Hard,164,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,111,0,0,0,0,5
3954,PB2_3_0,6974,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,0,3.158628411,5.989560847,Hard_Mixed,35.2335465,-120.8914824,23.2,20.2,22.08461538,PGE 2012_PB2_3_0_Hard_Mixed,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
3955,PB2_3_0,6975,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,0,3.780921722,6.606805375,Soft,35.2340507,-120.8920343,22.4,21.4,21.93043478,PGE 2012_PB2_3_0_Soft,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
3956,PB2_3_0,6976,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,0,0.541503557,1.443716428,Soft_Mixed,35.23495152,-120.8926404,20.7,20.3,20.48888889,PGE 2012_PB2_3_0_Soft_Mixed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,PB2_3_1090,6977,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,1090,12.23720085,19.61435895,Hard,35.23067985,-120.9030088,50.4,49.7,49.99230769,PGE 2012_PB2_3_1090_Hard,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
3958,PB2_3_1090,6978,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,1090,5.954078061,9.993587595,Hard_Mixed,35.23069575,-120.9030283,50.6,49.8,50.2375,PGE 2012_PB2_3_1090_Hard_Mixed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3959,PB2_3_1090,6979,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,1090,469.9725343,820.3168719,Soft,35.23046885,-120.9030037,50.9,49.5,50.22436975,PGE 2012_PB2_3_1090_Soft,73,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,15,0,0,0,26,0
3960,PB2_3_150,6980,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,150,157.8928735,365.5474609,Hard,35.23463091,-120.8939858,32.2,18.4,24.15096419,PGE 2012_PB2_3_150_Hard,94,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,40,0,0,0,0,9
3961,PB2_3_150,6981,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,150,12.82205578,30.80258177,Hard_Mixed,35.23504014,-120.8942151,32,22.4,25.28275862,PGE 2012_PB2_3_150_Hard_Mixed,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
3962,PB2_3_150,6982,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,150,8.420686341,23.65068679,Soft,35.23324819,-120.893177,32.2,23.8,29.87857143,PGE 2012_PB2_3_150_Soft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,PB2_3_250,6983,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,250,372.6827586,731.4775818,Hard,35.23395378,-120.8946055,34,14.2,25.96163522,PGE 2012_PB2_3_250_Hard,263,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,21,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,154,0,2,0,0,29
3964,PB2_3_250,6984,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,250,43.20304038,92.4893557,Hard_Mixed,35.23354687,-120.8943616,34.5,26.6,29.62574257,PGE 2012_PB2_3_250_Hard_Mixed,30,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,0,0,0,0,0
3965,PB2_3_250,6985,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,250,54.34904333,113.3435614,Soft,35.23423597,-120.8947518,34.1,26.4,28.68103448,PGE 2012_PB2_3_250_Soft,19,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0
3966,PB2_3_370,6986,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,370,268.1434144,523.5713983,Hard,35.23357449,-120.8960338,35.5,18,28.44480676,PGE 2012_PB2_3_370_Hard,202,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,109,0,0,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,149,0,0,0,0,23
3967,PB2_3_370,6987,PGE 2012,Central,2012,10/30/2012,Point Buchon,Point Buchon,SMR,MPA,PB2,8,370,18.01318514,37.84374165,Hard_Mixed,35.23435512,-120.8965351,35.7,25,31.49791667,PGE 2012_PB2_3_370_Hard_Mixed,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,1
